DATE	DJCA
1938-03-23	35.83
1938-03-24	35.96
1938-03-25	33.80
1938-03-26	33.22
1938-03-28	33.59
1938-03-29	31.86
1938-03-30	31.61
1938-03-31	31.10
1938-04-01	32.42
1938-04-02	33.47
1938-04-04	33.69
1938-04-05	34.48
1938-04-06	33.74
1938-04-07	33.50
1938-04-08	34.84
1938-04-09	36.64
1938-04-11	35.88
1938-04-12	36.06
1938-04-13	35.99
1938-04-14	36.41
1938-04-16	37.62
1938-04-18	37.00
1938-04-19	36.19
1938-04-20	35.86
1938-04-21	36.14
1938-04-22	37.27
1938-04-23	37.06
1938-04-25	36.70
1938-04-26	36.08
1938-04-27	36.34
1938-04-28	35.32
1938-04-29	35.28
1938-04-30	35.19
1938-05-02	34.81
1938-05-03	35.64
1938-05-04	35.98
1938-05-05	35.95
1938-05-06	37.51
1938-05-07	37.42
1938-05-09	38.32
1938-05-10	37.80
1938-05-11	38.12
1938-05-12	38.06
1938-05-13	37.52
1938-05-14	37.49
1938-05-16	36.85
1938-05-17	37.11
1938-05-18	37.24
1938-05-19	36.70
1938-05-20	36.53
1938-05-21	36.08
1938-05-23	36.27
1938-05-24	35.72
1938-05-25	35.11
1938-05-26	34.25
1938-05-27	34.20
1938-05-28	34.55
1938-05-31	34.15
1938-06-01	35.04
1938-06-02	36.35
1938-06-03	35.96
1938-06-04	36.64
1938-06-06	37.00
1938-06-07	36.96
1938-06-08	37.07
1938-06-09	37.73
1938-06-10	37.32
1938-06-11	37.24
1938-06-13	36.47
1938-06-14	36.73
1938-06-15	36.81
1938-06-16	36.95
1938-06-17	36.59
1938-06-18	36.65
1938-06-20	38.39
1938-06-21	39.33
1938-06-22	40.41
1938-06-23	41.90
1938-06-24	42.34
1938-06-25	43.23
1938-06-27	42.76
1938-06-28	42.60
1938-06-29	44.51
1938-06-30	43.97
1938-07-01	45.02
1938-07-02	45.80
1938-07-05	45.12
1938-07-06	45.62
1938-07-07	45.63
1938-07-08	44.86
1938-07-09	45.05
1938-07-11	44.35
1938-07-12	45.35
1938-07-13	45.12
1938-07-14	44.65
1938-07-15	45.17
1938-07-16	45.48
1938-07-18	46.21
1938-07-19	47.43
1938-07-20	47.26
1938-07-21	47.22
1938-07-22	47.28
1938-07-23	47.93
1938-07-25	48.03
1938-07-26	47.44
1938-07-27	46.06
1938-07-28	46.63
1938-07-29	46.32
1938-07-30	46.33
1938-08-01	46.00
1938-08-02	46.46
1938-08-03	46.26
1938-08-04	46.41
1938-08-05	47.37
1938-08-06	47.83
1938-08-08	47.43
1938-08-09	47.16
1938-08-10	46.86
1938-08-11	45.73
1938-08-12	44.75
1938-08-13	44.61
1938-08-15	44.84
1938-08-16	45.33
1938-08-17	45.46
1938-08-18	45.42
1938-08-19	46.05
1938-08-20	46.12
1938-08-22	45.97
1938-08-23	46.93
1938-08-24	46.97
1938-08-25	47.25
1938-08-26	46.87
1938-08-27	46.40
1938-08-29	44.71
1938-08-30	45.10
1938-08-31	45.23
1938-09-01	44.78
1938-09-02	45.74
1938-09-03	46.17
1938-09-06	45.80
1938-09-07	46.31
1938-09-08	45.94
1938-09-09	45.11
1938-09-10	44.61
1938-09-12	45.09
1938-09-13	43.00
1938-09-14	42.37
1938-09-15	43.60
1938-09-16	43.05
1938-09-17	42.01
1938-09-19	42.91
1938-09-20	44.33
1938-09-21	44.67
1938-09-22	43.97
1938-09-23	42.81
1938-09-24	42.51
1938-09-26	41.30
1938-09-27	41.32
1938-09-28	42.62
1938-09-29	44.04
1938-09-30	45.53
1938-10-01	46.29
1938-10-03	46.65
1938-10-04	46.64
1938-10-05	48.31
1938-10-06	48.38
1938-10-07	48.55
1938-10-08	49.17
1938-10-10	49.14
1938-10-11	49.10
1938-10-13	50.32
1938-10-14	50.18
1938-10-15	50.48
1938-10-17	49.99
1938-10-18	50.38
1938-10-19	49.71
1938-10-20	50.23
1938-10-21	50.35
1938-10-22	50.99
1938-10-24	51.15
1938-10-25	51.29
1938-10-26	50.81
1938-10-27	51.11
1938-10-28	50.67
1938-10-29	50.55
1938-10-31	50.55
1938-11-01	50.38
1938-11-02	50.62
1938-11-03	50.93
1938-11-04	50.55
1938-11-05	50.56
1938-11-07	51.39
1938-11-09	52.69
1938-11-10	52.49
1938-11-12	52.70
1938-11-14	51.65
1938-11-15	51.27
1938-11-16	50.17
1938-11-17	50.71
1938-11-18	49.60
1938-11-19	49.75
1938-11-21	49.71
1938-11-22	49.38
1938-11-23	49.43
1938-11-25	49.45
1938-11-26	48.84
1938-11-28	47.84
1938-11-29	48.10
1938-11-30	49.07
1938-12-01	48.79
1938-12-02	48.37
1938-12-03	48.29
1938-12-05	48.20
1938-12-06	48.45
1938-12-07	48.62
1938-12-08	48.17
1938-12-09	48.01
1938-12-10	48.33
1938-12-12	48.52
1938-12-13	48.92
1938-12-14	49.88
1938-12-15	50.00
1938-12-16	49.61
1938-12-17	49.41
1938-12-19	49.34
1938-12-20	49.25
1938-12-21	48.98
1938-12-22	49.38
1938-12-23	49.82
1938-12-24	50.10
1938-12-27	49.61
1938-12-28	50.11
1938-12-29	51.12
1938-12-30	51.44
1938-12-31	51.72
1939-01-03	51.35
1939-01-04	51.89
1939-01-05	51.12
1939-01-06	51.20
1939-01-07	50.76
1939-01-09	50.21
1939-01-10	50.30
1939-01-11	49.45
1939-01-12	49.01
1939-01-13	48.75
1939-01-14	49.69
1939-01-16	49.61
1939-01-17	49.97
1939-01-18	50.04
1939-01-19	50.29
1939-01-20	50.17
1939-01-21	49.19
1939-01-23	47.03
1939-01-24	47.12
1939-01-25	46.84
1939-01-26	45.43
1939-01-27	46.37
1939-01-28	46.31
1939-01-30	47.29
1939-01-31	47.95
1939-02-01	47.50
1939-02-02	48.39
1939-02-03	48.19
1939-02-04	48.72
1939-02-06	48.89
1939-02-07	48.44
1939-02-08	48.96
1939-02-09	48.37
1939-02-10	48.30
1939-02-11	48.63
1939-02-14	48.40
1939-02-15	48.53
1939-02-16	48.97
1939-02-17	48.78
1939-02-18	49.07
1939-02-20	47.96
1939-02-21	47.98
1939-02-23	48.10
1939-02-24	49.17
1939-02-25	49.63
1939-02-27	49.70
1939-02-28	50.18
1939-03-01	50.13
1939-03-02	50.07
1939-03-03	50.72
1939-03-04	50.90
1939-03-06	50.54
1939-03-07	50.79
1939-03-08	51.59
1939-03-09	51.47
1939-03-10	51.76
1939-03-11	51.50
1939-03-13	51.02
1939-03-14	51.18
1939-03-15	49.85
1939-03-16	49.76
1939-03-17	48.34
1939-03-18	47.53
1939-03-20	47.35
1939-03-21	48.13
1939-03-22	46.69
1939-03-23	47.09
1939-03-24	47.71
1939-03-25	47.58
1939-03-27	47.45
1939-03-28	46.82
1939-03-29	47.13
1939-03-30	45.88
1939-03-31	43.75
1939-04-01	44.43
1939-04-03	44.35
1939-04-04	43.45
1939-04-05	43.71
1939-04-06	42.25
1939-04-08	40.42
1939-04-10	41.26
1939-04-11	41.25
1939-04-12	42.16
1939-04-13	42.61
1939-04-14	42.11
1939-04-15	43.39
1939-04-17	42.60
1939-04-18	41.97
1939-04-19	42.48
1939-04-20	42.92
1939-04-21	42.98
1939-04-22	42.92
1939-04-24	42.55
1939-04-25	42.57
1939-04-26	42.91
1939-04-27	43.31
1939-04-28	42.88
1939-04-29	42.89
1939-05-01	42.69
1939-05-02	43.20
1939-05-03	44.25
1939-05-04	44.27
1939-05-05	44.09
1939-05-06	44.20
1939-05-08	44.10
1939-05-09	44.91
1939-05-10	44.68
1939-05-11	44.66
1939-05-12	44.40
1939-05-13	44.52
1939-05-15	44.54
1939-05-16	43.43
1939-05-17	43.18
1939-05-18	43.27
1939-05-19	43.59
1939-05-20	43.87
1939-05-22	44.37
1939-05-23	44.15
1939-05-24	45.31
1939-05-25	45.41
1939-05-26	45.59
1939-05-27	45.91
1939-05-29	46.17
1939-05-31	46.32
1939-06-01	45.64
1939-06-02	45.80
1939-06-03	45.88
1939-06-05	45.84
1939-06-06	46.38
1939-06-07	46.49
1939-06-08	46.31
1939-06-09	46.83
1939-06-10	46.79
1939-06-12	46.41
1939-06-13	46.18
1939-06-14	45.96
1939-06-15	44.99
1939-06-16	44.97
1939-06-17	45.22
1939-06-19	45.53
1939-06-20	46.04
1939-06-21	46.04
1939-06-22	45.82
1939-06-23	46.02
1939-06-24	46.00
1939-06-26	45.18
1939-06-27	45.35
1939-06-28	44.47
1939-06-29	43.44
1939-06-30	43.60
1939-07-01	43.91
1939-07-03	44.05
1939-07-05	44.68
1939-07-06	44.69
1939-07-07	44.63
1939-07-08	44.65
1939-07-10	44.80
1939-07-11	45.18
1939-07-12	46.04
1939-07-13	46.39
1939-07-14	46.13
1939-07-15	46.19
1939-07-17	47.98
1939-07-18	48.38
1939-07-19	47.92
1939-07-20	47.51
1939-07-21	48.81
1939-07-22	48.89
1939-07-24	48.59
1939-07-25	48.36
1939-07-26	48.72
1939-07-27	48.91
1939-07-28	48.63
1939-07-29	48.51
1939-07-31	48.25
1939-08-01	48.36
1939-08-02	48.84
1939-08-03	48.87
1939-08-04	47.95
1939-08-05	48.17
1939-08-07	47.66
1939-08-08	47.75
1939-08-09	47.33
1939-08-10	46.47
1939-08-11	46.51
1939-08-12	46.96
1939-08-14	47.50
1939-08-15	47.83
1939-08-16	46.81
1939-08-17	46.64
1939-08-18	45.66
1939-08-19	45.50
1939-08-21	44.60
1939-08-22	45.34
1939-08-23	44.07
1939-08-24	44.01
1939-08-25	44.80
1939-08-26	45.75
1939-08-28	44.90
1939-08-29	45.94
1939-08-30	45.55
1939-08-31	44.91
1939-09-01	44.84
1939-09-02	45.54
1939-09-05	48.81
1939-09-06	48.85
1939-09-07	49.04
1939-09-08	49.71
1939-09-09	49.91
1939-09-11	51.08
1939-09-12	51.89
1939-09-13	51.43
1939-09-14	51.29
1939-09-15	51.44
1939-09-16	50.98
1939-09-18	49.40
1939-09-19	50.95
1939-09-20	50.99
1939-09-21	51.44
1939-09-22	51.31
1939-09-23	51.48
1939-09-25	51.56
1939-09-26	52.40
1939-09-27	52.44
1939-09-28	51.67
1939-09-29	51.17
1939-09-30	52.19
1939-10-02	51.67
1939-10-03	51.24
1939-10-04	51.13
1939-10-05	51.24
1939-10-06	51.30
1939-10-07	50.84
1939-10-09	50.92
1939-10-10	51.25
1939-10-11	51.49
1939-10-13	51.24
1939-10-14	51.09
1939-10-16	51.17
1939-10-17	52.65
1939-10-18	52.23
1939-10-19	52.27
1939-10-20	52.15
1939-10-21	52.46
1939-10-23	52.36
1939-10-24	52.46
1939-10-25	52.99
1939-10-26	52.56
1939-10-27	52.34
1939-10-28	52.19
1939-10-30	52.18
1939-10-31	51.67
1939-11-01	51.53
1939-11-02	51.52
1939-11-03	51.95
1939-11-04	51.81
1939-11-06	51.53
1939-11-08	51.20
1939-11-09	50.61
1939-11-10	50.66
1939-11-13	50.65
1939-11-14	50.95
1939-11-15	50.88
1939-11-16	51.52
1939-11-17	51.48
1939-11-18	51.63
1939-11-20	51.71
1939-11-21	51.32
1939-11-22	51.15
1939-11-24	50.49
1939-11-25	50.52
1939-11-27	50.49
1939-11-28	50.41
1939-11-29	49.84
1939-11-30	49.35
1939-12-01	49.63
1939-12-02	49.63
1939-12-04	49.49
1939-12-05	49.55
1939-12-06	50.27
1939-12-07	50.26
1939-12-08	49.94
1939-12-09	49.94
1939-12-11	49.51
1939-12-12	49.47
1939-12-13	50.18
1939-12-14	50.15
1939-12-15	50.30
1939-12-16	50.21
1939-12-18	50.10
1939-12-19	49.90
1939-12-20	50.05
1939-12-21	49.99
1939-12-22	50.18
1939-12-23	50.27
1939-12-26	50.08
1939-12-27	49.77
1939-12-28	50.24
1939-12-29	50.47
1939-12-30	50.60
1940-01-02	51.09
1940-01-03	51.65
1940-01-04	51.54
1940-01-05	51.13
1940-01-06	51.10
1940-01-08	51.14
1940-01-09	50.60
1940-01-10	50.70
1940-01-11	50.03
1940-01-12	49.19
1940-01-13	48.96
1940-01-15	48.71
1940-01-16	48.99
1940-01-17	49.03
1940-01-18	48.92
1940-01-19	48.98
1940-01-20	48.97
1940-01-22	48.79
1940-01-23	48.88
1940-01-24	49.48
1940-01-25	49.28
1940-01-26	49.32
1940-01-27	49.24
1940-01-29	49.18
1940-01-30	49.04
1940-01-31	48.86
1940-02-01	48.83
1940-02-02	48.88
1940-02-03	48.96
1940-02-05	48.76
1940-02-06	49.08
1940-02-07	49.27
1940-02-08	49.91
1940-02-09	50.02
1940-02-10	49.96
1940-02-13	49.90
1940-02-14	49.73
1940-02-15	49.70
1940-02-16	49.67
1940-02-17	49.83
1940-02-19	49.75
1940-02-20	49.86
1940-02-21	49.72
1940-02-23	49.43
1940-02-24	49.25
1940-02-26	49.17
1940-02-27	49.10
1940-02-28	49.18
1940-02-29	49.11
1940-03-01	48.90
1940-03-02	48.91
1940-03-04	48.97
1940-03-05	49.14
1940-03-06	49.52
1940-03-07	49.58
1940-03-08	49.49
1940-03-09	49.50
1940-03-11	49.46
1940-03-12	49.49
1940-03-13	49.47
1940-03-14	49.37
1940-03-15	48.83
1940-03-16	48.57
1940-03-18	48.55
1940-03-19	48.78
1940-03-20	48.96
1940-03-21	48.98
1940-03-23	48.94
1940-03-25	48.77
1940-03-26	48.68
1940-03-27	49.33
1940-03-28	49.27
1940-03-29	49.51
1940-03-30	49.68
1940-04-01	49.56
1940-04-02	49.58
1940-04-03	50.33
1940-04-04	50.69
1940-04-05	50.64
1940-04-06	50.95
1940-04-08	50.96
1940-04-09	50.42
1940-04-10	50.14
1940-04-11	50.29
1940-04-12	50.03
1940-04-13	50.15
1940-04-15	50.11
1940-04-16	49.58
1940-04-17	49.60
1940-04-18	49.18
1940-04-19	49.10
1940-04-20	49.40
1940-04-22	49.50
1940-04-23	49.75
1940-04-24	49.74
1940-04-25	49.75
1940-04-26	49.49
1940-04-27	49.58
1940-04-29	49.70
1940-04-30	49.72
1940-05-01	49.30
1940-05-02	49.51
1940-05-03	49.55
1940-05-04	49.55
1940-05-06	49.43
1940-05-07	49.53
1940-05-08	49.61
1940-05-09	49.75
1940-05-10	48.33
1940-05-11	48.32
1940-05-13	45.73
1940-05-14	42.72
1940-05-15	42.76
1940-05-16	43.20
1940-05-17	41.07
1940-05-18	40.15
1940-05-20	40.32
1940-05-21	37.55
1940-05-22	37.76
1940-05-23	37.85
1940-05-24	37.59
1940-05-25	37.93
1940-05-27	38.57
1940-05-28	37.79
1940-05-29	38.25
1940-05-31	38.48
1940-06-01	38.32
1940-06-03	38.07
1940-06-04	38.39
1940-06-05	37.54
1940-06-06	37.91
1940-06-07	38.49
1940-06-08	38.40
1940-06-10	37.15
1940-06-11	38.54
1940-06-12	40.42
1940-06-13	39.82
1940-06-14	40.61
1940-06-15	41.00
1940-06-17	40.98
1940-06-18	41.30
1940-06-19	41.54
1940-06-20	41.14
1940-06-21	41.21
1940-06-22	41.36
1940-06-24	41.88
1940-06-25	40.83
1940-06-26	40.49
1940-06-27	41.05
1940-06-28	41.67
1940-06-29	41.60
1940-07-01	41.19
1940-07-02	41.18
1940-07-03	41.20
1940-07-05	41.41
1940-07-06	41.47
1940-07-08	41.44
1940-07-09	41.48
1940-07-10	41.49
1940-07-11	41.51
1940-07-12	41.46
1940-07-13	41.43
1940-07-15	41.50
1940-07-16	41.93
1940-07-17	41.83
1940-07-18	41.93
1940-07-19	41.68
1940-07-20	41.53
1940-07-22	41.55
1940-07-23	41.62
1940-07-24	41.39
1940-07-25	41.49
1940-07-26	41.55
1940-07-27	41.69
1940-07-29	41.95
1940-07-30	42.85
1940-07-31	42.82
1940-08-01	42.86
1940-08-02	42.91
1940-08-03	42.92
1940-08-05	42.89
1940-08-06	42.56
1940-08-07	42.49
1940-08-08	42.47
1940-08-09	42.80
1940-08-10	42.98
1940-08-12	43.16
1940-08-13	41.77
1940-08-14	41.52
1940-08-15	41.75
1940-08-16	41.19
1940-08-17	41.41
1940-08-19	41.44
1940-08-20	41.78
1940-08-21	42.37
1940-08-22	42.85
1940-08-23	42.44
1940-08-24	42.49
1940-08-26	42.54
1940-08-27	42.45
1940-08-28	42.97
1940-08-29	42.91
1940-08-30	43.63
1940-08-31	43.83
1940-09-03	43.95
1940-09-04	44.80
1940-09-05	45.45
1940-09-06	45.24
1940-09-07	45.15
1940-09-09	44.02
1940-09-10	43.91
1940-09-11	43.79
1940-09-12	43.25
1940-09-13	43.19
1940-09-14	43.40
1940-09-16	43.76
1940-09-17	44.08
1940-09-18	44.34
1940-09-19	44.28
1940-09-20	44.34
1940-09-21	44.59
1940-09-23	45.43
1940-09-24	45.25
1940-09-25	45.18
1940-09-26	44.92
1940-09-27	44.32
1940-09-28	44.47
1940-09-30	44.59
1940-10-01	45.21
1940-10-02	45.47
1940-10-03	45.49
1940-10-04	45.12
1940-10-05	45.16
1940-10-07	44.95
1940-10-08	44.25
1940-10-09	44.05
1940-10-10	44.04
1940-10-11	44.26
1940-10-14	44.12
1940-10-15	44.41
1940-10-16	44.61
1940-10-17	44.79
1940-10-18	44.83
1940-10-19	44.72
1940-10-21	44.40
1940-10-22	44.60
1940-10-23	44.80
1940-10-24	44.44
1940-10-25	44.40
1940-10-26	44.74
1940-10-28	44.52
1940-10-29	44.67
1940-10-30	45.03
1940-10-31	45.60
1940-11-01	45.62
1940-11-02	45.72
1940-11-04	45.82
1940-11-06	44.51
1940-11-07	46.32
1940-11-08	45.93
1940-11-09	46.39
1940-11-12	46.22
1940-11-13	46.00
1940-11-14	46.08
1940-11-15	45.57
1940-11-16	45.22
1940-11-18	45.25
1940-11-19	45.20
1940-11-20	44.40
1940-11-22	44.35
1940-11-23	44.29
1940-11-25	44.36
1940-11-26	44.36
1940-11-27	43.56
1940-11-28	43.53
1940-11-29	43.47
1940-11-30	43.65
1940-12-02	43.68
1940-12-03	43.67
1940-12-04	43.60
1940-12-05	43.38
1940-12-06	43.41
1940-12-07	43.70
1940-12-09	43.74
1940-12-10	43.67
1940-12-11	43.74
1940-12-12	43.84
1940-12-13	43.97
1940-12-14	43.95
1940-12-16	43.54
1940-12-17	43.35
1940-12-18	42.99
1940-12-19	42.77
1940-12-20	42.80
1940-12-21	42.82
1940-12-23	42.68
1940-12-24	42.84
1940-12-26	42.89
1940-12-27	43.13
1940-12-28	43.36
1940-12-30	43.62
1940-12-31	43.70
1941-01-02	43.54
1941-01-03	44.00
1941-01-04	44.09
1941-01-06	44.22
1941-01-07	44.27
1941-01-08	44.39
1941-01-09	44.77
1941-01-10	44.92
1941-01-11	44.87
1941-01-13	44.82
1941-01-14	44.52
1941-01-15	44.21
1941-01-16	43.68
1941-01-17	43.71
1941-01-18	43.75
1941-01-20	43.55
1941-01-21	43.30
1941-01-22	43.55
1941-01-23	43.56
1941-01-24	43.62
1941-01-25	43.80
1941-01-27	43.79
1941-01-28	43.62
1941-01-29	42.71
1941-01-30	41.99
1941-01-31	42.04
1941-02-01	41.80
1941-02-03	41.60
1941-02-04	41.67
1941-02-05	42.24
1941-02-06	42.35
1941-02-07	42.19
1941-02-08	42.28
1941-02-10	42.14
1941-02-11	41.60
1941-02-13	41.06
1941-02-14	39.85
1941-02-15	40.11
1941-02-17	40.32
1941-02-18	40.25
1941-02-19	39.91
1941-02-20	40.56
1941-02-21	40.67
1941-02-24	41.03
1941-02-25	41.29
1941-02-26	41.32
1941-02-27	41.10
1941-02-28	41.30
1941-03-01	41.30
1941-03-03	40.93
1941-03-04	40.99
1941-03-05	40.84
1941-03-06	41.31
1941-03-07	41.31
1941-03-08	41.26
1941-03-10	41.91
1941-03-11	41.77
1941-03-12	41.74
1941-03-13	41.55
1941-03-14	41.67
1941-03-15	41.86
1941-03-17	41.86
1941-03-18	41.96
1941-03-19	41.85
1941-03-20	41.90
1941-03-21	41.61
1941-03-22	41.43
1941-03-24	41.58
1941-03-25	41.80
1941-03-26	41.83
1941-03-27	41.99
1941-03-28	41.74
1941-03-29	41.71
1941-03-31	41.87
1941-04-01	42.01
1941-04-02	42.09
1941-04-03	42.64
1941-04-04	42.62
1941-04-05	42.50
1941-04-07	42.24
1941-04-08	41.33
1941-04-09	40.94
1941-04-10	40.80
1941-04-12	40.44
1941-04-14	40.55
1941-04-15	40.43
1941-04-16	40.50
1941-04-17	40.40
1941-04-18	39.73
1941-04-19	39.70
1941-04-21	39.68
1941-04-22	39.65
1941-04-23	40.00
1941-04-24	40.28
1941-04-25	39.98
1941-04-26	39.97
1941-04-28	40.05
1941-04-29	40.15
1941-04-30	39.71
1941-05-01	39.62
1941-05-02	39.76
1941-05-03	39.79
1941-05-05	39.83
1941-05-06	40.29
1941-05-07	40.14
1941-05-08	39.97
1941-05-09	39.98
1941-05-10	40.34
1941-05-12	40.13
1941-05-13	40.08
1941-05-14	39.90
1941-05-15	39.42
1941-05-16	39.51
1941-05-17	39.51
1941-05-19	39.53
1941-05-20	40.02
1941-05-21	40.00
1941-05-22	39.60
1941-05-23	39.56
1941-05-24	39.55
1941-05-26	39.25
1941-05-27	39.32
1941-05-28	39.38
1941-05-29	39.39
1941-05-31	39.23
1941-06-02	39.38
1941-06-03	39.72
1941-06-04	39.81
1941-06-05	40.00
1941-06-06	39.92
1941-06-07	40.13
1941-06-09	40.45
1941-06-10	41.04
1941-06-11	41.14
1941-06-12	41.39
1941-06-13	41.20
1941-06-14	41.10
1941-06-16	41.02
1941-06-17	41.39
1941-06-18	41.54
1941-06-19	41.48
1941-06-20	41.08
1941-06-21	41.17
1941-06-23	41.60
1941-06-24	41.41
1941-06-25	41.55
1941-06-26	41.75
1941-06-27	41.59
1941-06-28	41.55
1941-06-30	41.46
1941-07-01	41.33
1941-07-02	41.62
1941-07-03	41.75
1941-07-05	41.81
1941-07-07	42.41
1941-07-08	42.91
1941-07-09	42.91
1941-07-10	42.96
1941-07-11	42.98
1941-07-12	42.98
1941-07-14	43.08
1941-07-15	43.21
1941-07-16	43.04
1941-07-17	42.86
1941-07-18	43.00
1941-07-19	43.08
1941-07-21	43.77
1941-07-22	43.74
1941-07-23	43.66
1941-07-24	43.51
1941-07-25	43.23
1941-07-26	43.44
1941-07-28	43.93
1941-07-29	43.70
1941-07-30	43.63
1941-07-31	43.63
1941-08-01	43.58
1941-08-02	43.53
1941-08-04	43.48
1941-08-05	43.45
1941-08-06	43.37
1941-08-07	43.36
1941-08-08	43.19
1941-08-09	42.83
1941-08-11	42.69
1941-08-12	42.64
1941-08-13	42.60
1941-08-14	42.78
1941-08-15	42.41
1941-08-16	42.46
1941-08-18	42.72
1941-08-19	42.67
1941-08-20	42.80
1941-08-21	42.78
1941-08-22	42.72
1941-08-23	42.81
1941-08-25	42.82
1941-08-26	43.02
1941-08-27	43.15
1941-08-28	43.29
1941-08-29	43.17
1941-08-30	43.28
1941-09-02	43.43
1941-09-03	43.34
1941-09-04	43.13
1941-09-05	43.00
1941-09-06	43.02
1941-09-08	43.07
1941-09-09	42.94
1941-09-10	42.60
1941-09-11	42.85
1941-09-12	42.84
1941-09-13	42.91
1941-09-15	42.88
1941-09-16	42.90
1941-09-17	43.47
1941-09-18	43.32
1941-09-19	42.99
1941-09-20	42.87
1941-09-22	42.88
1941-09-23	43.00
1941-09-24	42.86
1941-09-25	42.38
1941-09-26	42.25
1941-09-27	42.42
1941-09-29	42.34
1941-09-30	42.69
1941-10-01	42.66
1941-10-02	42.52
1941-10-03	42.55
1941-10-04	42.64
1941-10-06	42.57
1941-10-07	42.08
1941-10-08	42.00
1941-10-09	41.46
1941-10-10	41.46
1941-10-11	41.54
1941-10-14	41.25
1941-10-15	40.92
1941-10-16	40.21
1941-10-17	40.41
1941-10-18	40.72
1941-10-20	40.74
1941-10-21	41.06
1941-10-22	40.86
1941-10-23	40.91
1941-10-24	41.09
1941-10-25	40.97
1941-10-27	40.56
1941-10-28	40.60
1941-10-29	40.46
1941-10-30	40.51
1941-10-31	40.04
1941-11-01	40.09
1941-11-03	40.36
1941-11-05	40.75
1941-11-06	40.27
1941-11-07	40.10
1941-11-08	40.02
1941-11-10	39.68
1941-11-12	38.92
1941-11-13	38.94
1941-11-14	39.31
1941-11-15	39.32
1941-11-17	39.23
1941-11-18	39.15
1941-11-19	39.45
1941-11-21	39.70
1941-11-22	39.66
1941-11-24	39.74
1941-11-25	39.57
1941-11-26	39.25
1941-11-27	39.00
1941-11-28	38.62
1941-11-29	38.54
1941-12-01	38.34
1941-12-02	39.06
1941-12-03	39.35
1941-12-04	39.31
1941-12-05	39.08
1941-12-06	39.25
1941-12-08	37.63
1941-12-09	36.32
1941-12-10	36.14
1941-12-11	36.78
1941-12-12	36.63
1941-12-13	36.66
1941-12-15	36.84
1941-12-16	36.72
1941-12-17	36.24
1941-12-18	35.93
1941-12-19	35.96
1941-12-20	35.85
1941-12-22	35.48
1941-12-23	35.47
1941-12-24	35.61
1941-12-26	35.57
1941-12-27	35.78
1941-12-29	35.86
1941-12-30	37.10
1941-12-31	36.93
1942-01-02	37.81
1942-01-03	38.27
1942-01-05	38.52
1942-01-06	38.42
1942-01-07	38.28
1942-01-08	37.78
1942-01-09	37.80
1942-01-10	37.64
1942-01-12	37.75
1942-01-13	38.25
1942-01-14	38.32
1942-01-15	38.31
1942-01-16	37.94
1942-01-17	37.80
1942-01-19	37.88
1942-01-20	37.83
1942-01-21	37.32
1942-01-22	37.34
1942-01-23	37.43
1942-01-24	37.60
1942-01-26	37.97
1942-01-27	37.94
1942-01-28	37.74
1942-01-29	37.64
1942-01-30	37.49
1942-01-31	37.38
1942-02-02	37.49
1942-02-03	37.66
1942-02-04	37.97
1942-02-05	37.98
1942-02-06	37.58
1942-02-07	37.66
1942-02-09	37.15
1942-02-10	36.58
1942-02-11	36.40
1942-02-13	36.48
1942-02-14	36.75
1942-02-16	36.73
1942-02-17	36.14
1942-02-18	36.16
1942-02-19	36.25
1942-02-20	36.12
1942-02-21	36.24
1942-02-24	36.40
1942-02-25	36.26
1942-02-26	36.32
1942-02-27	36.45
1942-02-28	36.52
1942-03-02	36.11
1942-03-03	36.54
1942-03-04	36.22
1942-03-05	35.57
1942-03-06	34.73
1942-03-07	34.83
1942-03-09	34.85
1942-03-10	34.64
1942-03-11	33.96
1942-03-12	33.99
1942-03-13	34.07
1942-03-14	34.01
1942-03-16	34.27
1942-03-17	34.90
1942-03-18	34.61
1942-03-19	34.49
1942-03-20	34.25
1942-03-21	34.28
1942-03-23	34.38
1942-03-24	34.51
1942-03-25	34.23
1942-03-26	33.99
1942-03-27	33.65
1942-03-28	33.69
1942-03-30	33.70
1942-03-31	33.51
1942-04-01	33.66
1942-04-02	33.95
1942-04-04	33.97
1942-04-06	34.43
1942-04-07	34.32
1942-04-08	34.11
1942-04-09	33.59
1942-04-10	33.56
1942-04-11	33.51
1942-04-13	33.48
1942-04-14	32.85
1942-04-15	32.92
1942-04-16	32.81
1942-04-17	32.26
1942-04-18	32.53
1942-04-20	32.64
1942-04-21	32.80
1942-04-22	32.70
1942-04-23	32.02
1942-04-24	31.72
