DATE	DJIA	SP500
1900-04-18	61.82	
1900-04-19	62.38	
1900-04-20	62.20	
1900-04-21	60.47	
1900-04-23	61.19	
1900-04-24	61.69	
1900-04-25	61.89	
1900-04-26	63.05	
1900-04-27	62.25	
1900-04-28	61.79	
1900-04-30	61.33	
1900-05-01	61.32	
1900-05-02	61.05	
1900-05-03	61.02	
1900-05-04	61.18	
1900-05-05	61.36	
1900-05-07	60.62	
1900-05-08	59.26	
1900-05-09	59.94	
1900-05-10	60.10	
1900-05-11	58.62	
1900-05-12	58.12	
1900-05-14	57.55	
1900-05-15	56.62	
1900-05-16	57.12	
1900-05-17	56.76	
1900-05-18	57.76	
1900-05-19	58.18	
1900-05-21	57.40	
1900-05-22	58.10	
1900-05-23	58.35	
1900-05-24	57.51	
1900-05-25	57.26	
1900-05-26	57.55	
1900-05-28	57.67	
1900-05-29	58.01	
1900-05-31	59.10	
1900-06-01	59.38	
1900-06-02	58.80	
1900-06-04	57.97	
1900-06-05	57.48	
1900-06-06	56.98	
1900-06-07	57.56	
1900-06-08	56.62	
1900-06-09	56.41	
1900-06-11	56.03	
1900-06-12	56.15	
1900-06-13	57.12	
1900-06-14	56.51	
1900-06-15	56.17	
1900-06-16	55.42	
1900-06-18	54.96	
1900-06-19	55.08	
1900-06-20	54.39	
1900-06-21	54.65	
1900-06-22	54.11	
1900-06-23	53.68	
1900-06-25	53.68	
1900-06-26	54.00	
1900-06-27	54.11	
1900-06-28	54.75	
1900-06-29	54.83	
1900-06-30	54.93	
1900-07-02	55.48	
1900-07-03	55.67	
1900-07-05	56.51	
1900-07-06	56.13	
1900-07-07	56.03	
1900-07-09	55.76	
1900-07-10	56.91	
1900-07-11	56.77	
1900-07-12	56.71	
1900-07-13	55.98	
1900-07-14	55.88	
1900-07-16	56.22	
1900-07-17	56.75	
1900-07-18	56.61	
1900-07-19	57.27	
1900-07-20	58.35	
1900-07-21	58.41	
1900-07-23	59.02	
1900-07-24	58.35	
1900-07-25	58.18	
1900-07-26	57.93	
1900-07-27	58.03	
1900-07-28	57.70	
1900-07-30	57.13	
1900-07-31	56.80	
1900-08-01	57.06	
1900-08-02	57.21	
1900-08-03	57.29	
1900-08-04	57.70	
1900-08-06	57.57	
1900-08-07	57.71	
1900-08-08	57.88	
1900-08-09	57.74	
1900-08-10	58.00	
1900-08-11	58.09	
1900-08-13	58.50	
1900-08-14	58.77	
1900-08-15	58.90	
1900-08-16	58.86	
1900-08-17	58.84	
1900-08-18	58.69	
1900-08-20	58.80	
1900-08-21	58.55	
1900-08-22	58.65	
1900-08-23	58.42	
1900-08-24	58.30	
1900-08-25	58.17	
1900-08-27	58.22	
1900-08-28	57.79	
1900-08-29	58.43	
1900-08-30	58.39	
1900-08-31	57.81	
1900-09-04	58.55	
1900-09-05	58.58	
1900-09-06	58.50	
1900-09-07	58.32	
1900-09-08	57.88	
1900-09-10	58.07	
1900-09-11	58.10	
1900-09-12	58.25	
1900-09-13	58.20	
1900-09-14	57.47	
1900-09-15	56.56	
1900-09-17	56.67	
1900-09-18	56.63	
1900-09-19	55.63	
1900-09-20	54.37	
1900-09-21	54.37	
1900-09-22	53.43	
1900-09-24	52.96	
1900-09-25	53.13	
1900-09-26	53.25	
1900-09-27	54.53	
1900-09-28	54.14	
1900-09-29	54.27	
1900-10-01	54.96	
1900-10-02	54.52	
1900-10-03	54.74	
1900-10-04	55.29	
1900-10-05	55.70	
1900-10-06	55.51	
1900-10-08	55.38	
1900-10-09	55.51	
1900-10-10	54.90	
1900-10-11	55.34	
1900-10-12	56.09	
1900-10-13	56.58	
1900-10-15	57.90	
1900-10-16	57.82	
1900-10-17	57.89	
1900-10-18	58.46	
1900-10-19	58.73	
1900-10-20	59.54	
1900-10-22	60.63	
1900-10-23	60.79	
1900-10-24	60.79	
1900-10-25	60.64	
1900-10-26	60.50	
1900-10-27	60.08	
1900-10-29	59.31	
1900-10-30	59.53	
1900-10-31	59.04	
1900-11-01	59.18	
1900-11-02	59.39	
1900-11-03	59.80	
1900-11-05	60.87	
1900-11-07	62.90	
1900-11-08	63.76	
1900-11-09	65.15	
1900-11-10	66.48	
1900-11-12	67.33	
1900-11-13	65.73	
1900-11-14	66.23	
1900-11-15	66.81	
1900-11-16	68.19	
1900-11-17	68.70	
1900-11-19	68.88	
1900-11-20	69.07	
1900-11-21	68.97	
1900-11-22	68.41	
1900-11-23	66.92	
1900-11-24	66.75	
1900-11-26	67.23	
1900-11-27	67.01	
1900-11-28	66.59	
1900-11-30	66.59	
1900-12-01	66.35	
1900-12-03	66.43	
1900-12-04	65.42	
1900-12-05	66.05	
1900-12-06	65.07	
1900-12-07	64.17	
1900-12-08	63.98	
1900-12-10	64.65	
1900-12-11	65.54	
1900-12-12	65.45	
1900-12-13	64.89	
1900-12-14	65.54	
1900-12-15	65.94	
1900-12-17	65.70	
1900-12-18	66.52	
1900-12-19	67.19	
1900-12-20	67.38	
1900-12-21	68.63	
1900-12-22	70.03	
1900-12-26	70.85	
1900-12-27	71.04	
1900-12-28	69.79	
1900-12-29	70.20	
1900-12-31	70.71	
1901-01-02	70.44	
1901-01-03	67.97	
1901-01-04	69.33	
1901-01-05	67.68	
1901-01-07	67.12	
1901-01-08	67.65	
1901-01-09	67.53	
1901-01-10	67.89	
1901-01-11	67.85	
1901-01-12	67.36	
1901-01-14	67.26	
1901-01-15	66.50	
1901-01-16	65.71	
1901-01-17	65.30	
1901-01-18	65.21	
1901-01-19	64.77	
1901-01-21	64.92	
1901-01-22	65.53	
1901-01-23	66.37	
1901-01-24	65.65	
1901-01-25	66.16	
1901-01-26	66.68	
1901-01-28	66.29	
1901-01-29	66.56	
1901-01-30	66.72	
1901-01-31	66.81	
1901-02-01	67.71	
1901-02-04	68.46	
1901-02-05	69.27	
1901-02-06	69.89	
1901-02-07	69.33	
1901-02-08	69.80	
1901-02-09	70.16	
1901-02-11	70.48	
1901-02-13	69.45	
1901-02-14	70.62	
1901-02-15	70.78	
1901-02-16	70.18	
1901-02-18	68.92	
1901-02-19	68.37	
1901-02-20	67.96	
1901-02-21	68.55	
1901-02-25	68.27	
1901-02-26	67.36	
1901-02-27	68.11	
1901-02-28	67.00	
1901-03-01	67.76	
1901-03-02	67.67	
1901-03-04	67.58	
1901-03-05	67.35	
1901-03-06	67.39	
1901-03-07	67.72	
1901-03-08	67.55	
1901-03-09	67.30	
1901-03-11	67.48	
1901-03-12	67.28	
1901-03-13	67.18	
1901-03-14	67.54	
1901-03-15	67.33	
1901-03-16	67.47	
1901-03-18	68.42	
1901-03-19	68.73	
1901-03-20	68.82	
1901-03-21	68.93	
1901-03-22	68.92	
1901-03-23	68.82	
1901-03-25	68.59	
1901-03-26	68.52	
1901-03-27	69.27	
1901-03-28	69.39	
1901-03-29	69.43	
1901-03-30	69.92	
1901-04-01	70.91	
1901-04-02	71.02	
1901-04-03	71.35	
1901-04-04	72.01	
1901-04-08	71.47	
1901-04-09	72.51	
1901-04-10	73.11	
1901-04-11	72.62	
1901-04-12	72.88	
1901-04-13	73.65	
1901-04-15	75.35	
1901-04-16	75.42	
1901-04-17	74.88	
1901-04-18	75.10	
1901-04-19	75.89	
1901-04-20	75.66	
1901-04-22	74.56	
1901-04-23	73.80	
1901-04-24	73.21	
1901-04-25	73.63	
1901-04-26	74.35	
1901-04-29	75.23	
1901-04-30	75.80	
1901-05-01	75.93	
1901-05-02	75.19	
1901-05-03	74.37	
1901-05-04	74.90	
1901-05-06	75.55	
1901-05-07	75.02	
1901-05-08	71.72	
1901-05-09	67.38	
1901-05-10	71.67	
1901-05-13	71.92	
1901-05-14	69.59	
1901-05-15	70.06	
1901-05-16	70.84	
1901-05-17	73.09	
1901-05-18	73.86	
1901-05-20	72.76	
1901-05-21	73.44	
1901-05-22	73.51	
1901-05-23	72.83	
1901-05-24	73.73	
1901-05-25	73.62	
1901-05-27	73.67	
1901-05-28	74.01	
1901-05-29	74.51	
1901-05-31	75.77	
1901-06-01	76.59	
1901-06-03	77.73	
1901-06-04	77.07	
1901-06-05	76.37	
1901-06-06	76.45	
1901-06-07	76.31	
1901-06-08	76.07	
1901-06-10	76.27	
1901-06-11	76.11	
1901-06-12	76.55	
1901-06-13	77.31	
1901-06-14	77.07	
1901-06-15	77.43	
1901-06-17	78.26	
1901-06-18	77.82	
1901-06-19	77.56	
1901-06-20	77.22	
1901-06-21	77.94	
1901-06-22	77.71	
1901-06-24	77.71	
1901-06-25	76.93	
1901-06-26	76.87	
1901-06-27	76.82	
1901-06-28	76.47	
1901-06-29	77.94	
1901-07-01	77.08	
1901-07-02	77.07	
1901-07-03	76.60	
1901-07-08	74.04	
1901-07-09	74.66	
1901-07-10	72.78	
1901-07-11	72.22	
1901-07-12	70.77	
1901-07-13	71.05	
1901-07-15	69.46	
1901-07-16	69.67	
1901-07-17	71.55	
1901-07-18	71.91	
1901-07-19	71.97	
1901-07-20	71.32	
1901-07-22	70.43	
1901-07-23	71.39	
1901-07-24	70.91	
1901-07-25	71.69	
1901-07-26	72.13	
1901-07-27	72.70	
1901-07-29	72.94	
1901-07-30	72.65	
1901-07-31	71.63	
1901-08-01	71.71	
1901-08-02	71.28	
1901-08-03	71.22	
1901-08-05	69.21	
1901-08-06	69.05	
1901-08-07	69.53	
1901-08-08	70.42	
1901-08-09	69.66	
1901-08-10	69.36	
1901-08-12	69.91	
1901-08-13	70.33	
1901-08-14	70.71	
1901-08-15	71.71	
1901-08-16	71.58	
1901-08-17	71.01	
1901-08-19	71.01	
1901-08-20	71.08	
1901-08-21	71.40	
1901-08-22	72.10	
1901-08-23	73.03	
1901-08-24	73.70	
1901-08-26	73.83	
1901-08-27	72.81	
1901-08-28	72.71	
1901-08-29	72.82	
1901-08-30	73.47	
1901-09-03	72.65	
1901-09-04	73.27	
1901-09-05	73.06	
1901-09-06	72.23	
1901-09-07	69.03	
1901-09-09	70.69	
1901-09-10	71.45	
1901-09-11	71.01	
1901-09-12	70.25	
1901-09-13	67.25	
1901-09-16	70.01	
1901-09-17	69.87	
1901-09-18	70.25	
1901-09-20	70.47	
1901-09-21	69.73	
1901-09-23	67.57	
1901-09-24	67.43	
1901-09-25	66.22	
1901-09-26	66.89	
1901-09-27	67.69	
1901-09-28	67.40	
1901-09-30	66.66	
1901-10-01	66.07	
1901-10-02	65.94	
1901-10-03	64.48	
1901-10-04	64.57	
1901-10-05	63.48	
1901-10-07	63.72	
1901-10-08	63.84	
1901-10-09	64.13	
1901-10-10	65.36	
1901-10-11	65.91	
1901-10-12	65.52	
1901-10-14	65.79	
1901-10-15	65.30	
1901-10-16	64.91	
1901-10-17	65.23	
1901-10-18	65.48	
1901-10-19	65.81	
1901-10-21	65.42	
1901-10-22	65.66	
1901-10-23	65.66	
1901-10-24	65.44	
1901-10-25	65.29	
1901-10-26	65.09	
1901-10-28	64.01	
1901-10-29	64.46	
1901-10-30	64.86	
1901-10-31	64.45	
1901-11-01	64.67	
1901-11-02	64.83	
1901-11-04	64.48	
1901-11-06	64.56	
1901-11-07	64.78	
1901-11-08	65.10	
1901-11-09	65.66	
1901-11-11	66.52	
1901-11-12	66.35	
1901-11-13	66.03	
1901-11-14	65.36	
1901-11-15	66.10	
1901-11-16	66.12	
1901-11-18	65.87	
1901-11-19	65.62	
1901-11-20	65.15	
1901-11-21	65.45	
1901-11-22	65.88	
1901-11-23	65.68	
1901-11-25	65.15	
1901-11-26	65.18	
1901-11-27	65.78	
1901-11-29	65.68	
1901-11-30	65.01	
1901-12-02	64.02	
1901-12-03	64.44	
1901-12-04	64.87	
1901-12-05	64.84	
1901-12-06	63.82	
1901-12-07	62.96	
1901-12-09	63.68	
1901-12-10	63.27	
1901-12-11	62.75	
1901-12-12	61.61	
1901-12-13	61.84	
1901-12-14	62.22	
1901-12-16	61.95	
1901-12-17	62.27	
1901-12-18	62.79	
1901-12-19	62.86	
1901-12-20	63.17	
1901-12-21	63.12	
1901-12-23	62.11	
1901-12-24	61.52	
1901-12-26	62.62	
1901-12-27	63.31	
1901-12-28	63.76	
1901-12-30	63.33	
1901-12-31	64.56	
1902-01-02	64.32	
1902-01-03	64.25	
1902-01-04	64.59	
1902-01-06	64.90	
1902-01-07	64.22	
1902-01-08	64.87	
1902-01-09	64.08	
1902-01-10	63.85	
1902-01-11	64.02	
1902-01-13	63.31	
1902-01-14	62.57	
1902-01-15	63.16	
1902-01-16	63.59	
1902-01-17	64.02	
1902-01-18	63.54	
1902-01-20	63.45	
1902-01-21	63.44	
1902-01-22	63.54	
1902-01-23	64.01	
1902-01-24	64.13	
1902-01-25	63.90	
1902-01-27	64.17	
1902-01-28	65.17	
1902-01-29	64.76	
1902-01-30	64.87	
1902-01-31	64.95	
1902-02-01	65.04	
1902-02-03	64.77	
1902-02-04	64.62	
1902-02-05	64.96	
1902-02-06	64.92	
1902-02-07	65.31	
1902-02-08	64.94	
1902-02-10	64.82	
1902-02-11	65.16	
1902-02-13	64.58	
1902-02-14	64.61	
1902-02-15	64.67	
1902-02-17	65.30	
1902-02-18	64.81	
1902-02-19	65.53	
1902-02-20	64.68	
1902-02-21	64.98	
1902-02-24	65.30	
1902-02-25	65.53	
1902-02-26	65.20	
1902-02-27	65.27	
1902-02-28	64.81	
1902-03-01	65.13	
1902-03-03	65.30	
1902-03-04	64.77	
1902-03-05	64.97	
1902-03-06	66.16	
1902-03-07	65.56	
1902-03-08	65.60	
1902-03-10	65.11	
1902-03-11	65.32	
1902-03-12	64.88	
1902-03-13	65.26	
1902-03-14	65.38	
1902-03-15	65.59	
1902-03-17	65.59	
1902-03-18	65.96	
1902-03-19	66.50	
1902-03-20	67.25	
1902-03-21	67.52	
1902-03-22	67.31	
1902-03-24	67.30	
1902-03-25	67.01	
1902-03-26	67.25	
1902-03-27	67.21	
1902-03-31	67.19	
1902-04-01	67.20	
1902-04-02	67.17	
1902-04-03	67.01	
1902-04-04	66.82	
1902-04-05	66.84	
1902-04-07	66.60	
1902-04-08	66.60	
1902-04-09	66.76	
1902-04-10	65.95	
1902-04-11	66.18	
1902-04-12	66.33	
1902-04-14	66.03	
1902-04-15	66.46	
1902-04-16	66.86	
1902-04-17	67.44	
1902-04-18	67.75	
1902-04-19	67.61	
1902-04-21	67.10	
1902-04-22	66.20	
1902-04-23	66.84	
1902-04-24	68.44	
1902-04-25	67.62	
1902-04-26	67.63	
1902-04-28	67.31	
1902-04-29	67.37	
1902-04-30	67.01	
1902-05-01	67.11	
1902-05-02	65.89	
1902-05-03	66.25	
1902-05-05	66.06	
1902-05-06	67.01	
1902-05-07	66.36	
1902-05-08	66.66	
1902-05-09	66.40	
1902-05-10	65.95	
1902-05-12	65.51	
1902-05-13	65.90	
1902-05-14	65.95	
1902-05-15	66.06	
1902-05-16	65.35	
1902-05-17	64.85	
1902-05-19	64.73	
1902-05-20	65.33	
1902-05-21	65.86	
1902-05-22	65.88	
1902-05-23	66.44	
1902-05-24	66.82	
1902-05-26	66.46	
1902-05-27	66.25	
1902-05-28	66.21	
1902-05-29	66.42	
1902-06-02	66.26	
1902-06-03	66.17	
1902-06-04	65.96	
1902-06-05	65.32	
1902-06-06	65.46	
1902-06-07	65.49	
1902-06-09	65.68	
1902-06-10	66.11	
1902-06-11	66.20	
1902-06-12	65.94	
1902-06-13	65.94	
1902-06-14	66.05	
1902-06-16	65.90	
1902-06-17	65.89	
1902-06-18	65.43	
1902-06-19	64.91	
1902-06-20	64.76	
1902-06-21	64.78	
1902-06-23	64.20	
1902-06-24	63.67	
1902-06-25	63.82	
1902-06-26	64.04	
1902-06-27	63.73	
1902-06-28	63.87	
1902-06-30	64.31	
1902-07-01	64.25	
1902-07-02	64.76	
1902-07-03	64.89	
1902-07-07	65.09	
1902-07-08	64.51	
1902-07-09	64.27	
1902-07-10	64.65	
1902-07-11	64.50	
1902-07-12	64.45	
1902-07-14	64.64	
1902-07-15	64.79	
1902-07-16	65.55	
1902-07-17	65.90	
1902-07-18	66.03	
1902-07-19	66.04	
1902-07-21	66.01	
1902-07-22	66.44	
1902-07-23	66.50	
1902-07-24	66.37	
1902-07-25	66.59	
1902-07-26	66.59	
1902-07-28	67.28	
1902-07-29	66.51	
1902-07-30	66.56	
1902-07-31	65.82	
1902-08-01	65.91	
1902-08-02	65.83	
1902-08-04	65.96	
1902-08-05	66.12	
1902-08-06	66.47	
1902-08-07	66.52	
1902-08-08	66.53	
1902-08-11	66.19	
1902-08-12	66.07	
1902-08-13	66.48	
1902-08-14	66.78	
1902-08-15	66.59	
1902-08-16	66.50	
1902-08-18	66.38	
1902-08-19	66.46	
1902-08-20	66.28	
1902-08-21	65.33	
1902-08-22	65.80	
1902-08-23	65.80	
1902-08-25	65.87	
1902-08-26	65.79	
1902-08-27	66.19	
1902-08-28	66.28	
1902-08-29	66.28	
1902-09-02	66.55	
1902-09-03	66.64	
1902-09-04	66.60	
1902-09-05	66.80	
1902-09-06	66.56	
1902-09-08	67.12	
1902-09-09	67.03	
1902-09-10	66.89	
1902-09-11	66.67	
1902-09-12	66.05	
1902-09-13	66.30	
1902-09-15	66.11	
1902-09-16	66.40	
1902-09-17	66.89	
1902-09-18	67.25	
1902-09-19	67.77	
1902-09-20	67.40	
1902-09-22	66.91	
1902-09-23	65.45	
1902-09-24	65.42	
1902-09-25	65.81	
1902-09-26	66.34	
1902-09-27	66.28	
1902-09-29	64.07	
1902-09-30	66.15	
1902-10-01	66.45	
1902-10-02	66.44	
1902-10-03	66.58	
1902-10-04	65.71	
1902-10-06	64.21	
1902-10-07	63.84	
1902-10-08	64.28	
1902-10-09	65.06	
1902-10-10	64.76	
1902-10-11	63.84	
1902-10-13	64.17	
1902-10-14	65.02	
1902-10-15	65.37	
1902-10-16	66.10	
1902-10-17	66.57	
1902-10-18	66.50	
1902-10-20	66.58	
1902-10-21	65.81	
1902-10-22	65.89	
1902-10-23	65.78	
1902-10-24	66.37	
1902-10-25	66.44	
1902-10-27	66.06	
1902-10-28	65.92	
1902-10-29	65.13	
1902-10-30	65.43	
1902-10-31	66.05	
1902-11-01	65.80	
1902-11-03	65.55	
1902-11-05	64.55	
1902-11-06	64.37	
1902-11-07	64.19	
1902-11-08	62.90	
1902-11-10	62.35	
1902-11-11	60.96	
1902-11-12	61.61	
1902-11-13	61.81	
1902-11-14	60.62	
1902-11-15	61.60	
1902-11-17	62.19	
1902-11-18	61.61	
1902-11-19	61.69	
1902-11-20	62.04	
1902-11-21	62.94	
1902-11-22	62.87	
1902-11-24	62.79	
1902-11-25	62.15	
1902-11-26	61.41	
1902-11-28	62.14	
1902-11-29	62.05	
1902-12-01	62.53	
1902-12-02	62.22	
1902-12-03	62.00	
1902-12-04	61.90	
1902-12-05	61.76	
1902-12-06	61.73	
1902-12-08	62.14	
1902-12-09	62.19	
1902-12-10	60.71	
1902-12-11	59.97	
1902-12-12	60.19	
1902-12-13	59.85	
1902-12-15	59.57	
1902-12-16	59.71	
1902-12-17	60.10	
1902-12-18	61.18	
1902-12-19	61.36	
1902-12-20	61.87	
1902-12-22	62.67	
1902-12-23	62.00	
1902-12-24	62.61	
1902-12-26	63.21	
1902-12-27	63.69	
1902-12-29	63.30	
1902-12-30	63.96	
1902-12-31	64.29	
1903-01-02	64.60	
1903-01-03	64.65	
1903-01-05	65.38	
1903-01-06	65.88	
1903-01-07	65.73	
1903-01-08	66.33	
1903-01-09	66.21	
1903-01-10	65.85	
1903-01-12	65.65	
1903-01-13	64.98	
1903-01-14	64.89	
1903-01-15	64.50	
1903-01-16	64.80	
1903-01-17	65.07	
1903-01-19	64.52	
1903-01-20	64.19	
1903-01-21	65.00	
1903-01-22	64.83	
1903-01-23	64.30	
1903-01-24	64.31	
1903-01-26	64.90	
1903-01-27	65.36	
1903-01-28	65.37	
1903-01-29	65.55	
1903-01-30	64.96	
1903-01-31	65.18	
1903-02-02	65.53	
1903-02-03	66.06	
1903-02-04	66.40	
1903-02-05	66.55	
1903-02-06	66.38	
1903-02-07	66.47	
1903-02-09	67.10	
1903-02-10	67.22	
1903-02-11	67.19	
1903-02-13	66.93	
1903-02-14	67.05	
1903-02-16	67.70	
1903-02-17	67.69	
1903-02-18	67.32	
1903-02-19	66.69	
1903-02-20	67.26	
1903-02-24	67.43	
1903-02-25	67.09	
1903-02-26	66.52	
1903-02-27	66.16	
1903-02-28	66.19	
1903-03-02	66.01	
1903-03-03	65.68	
1903-03-04	65.81	
1903-03-05	64.70	
1903-03-06	64.82	
1903-03-07	64.13	
1903-03-09	64.42	
1903-03-10	63.90	
1903-03-11	64.28	
1903-03-12	63.92	
1903-03-13	64.11	
1903-03-14	64.31	
1903-03-16	64.19	
1903-03-17	64.51	
1903-03-18	64.86	
1903-03-19	65.40	
1903-03-20	65.75	
1903-03-21	65.69	
1903-03-23	65.39	
1903-03-24	64.43	
1903-03-25	63.96	
1903-03-26	64.15	
1903-03-27	63.45	
1903-03-28	63.44	
1903-03-30	62.86	
1903-03-31	63.64	
1903-04-01	63.47	
1903-04-02	62.63	
1903-04-03	62.55	
1903-04-04	62.28	
1903-04-06	62.40	
1903-04-07	62.09	
1903-04-08	62.28	
1903-04-09	62.32	
1903-04-13	60.79	
1903-04-14	62.12	
1903-04-15	62.14	
1903-04-16	62.87	
1903-04-17	63.84	
1903-04-18	64.14	
1903-04-20	64.43	
1903-04-21	64.56	
1903-04-23	64.21	
1903-04-24	64.07	
1903-04-25	63.79	
1903-04-27	63.48	
1903-04-28	63.77	
1903-04-29	64.09	
1903-04-30	63.78	
1903-05-01	63.84	
1903-05-02	63.86	
1903-05-04	64.06	
1903-05-05	64.01	
1903-05-06	63.89	
1903-05-07	63.55	
1903-05-08	63.70	
1903-05-09	63.55	
1903-05-11	63.76	
1903-05-12	63.50	
1903-05-13	63.63	
1903-05-14	63.15	
1903-05-15	63.01	
1903-05-16	62.69	
1903-05-18	62.12	
1903-05-19	62.28	
1903-05-20	61.25	
1903-05-21	61.95	
1903-05-22	62.56	
1903-05-23	61.40	
1903-05-25	60.67	
1903-05-26	61.53	
1903-05-27	61.16	
1903-05-28	60.52	
1903-05-29	60.27	
1903-06-01	59.59	
1903-06-02	59.87	
1903-06-03	59.90	
1903-06-04	58.86	
1903-06-05	58.53	
1903-06-06	58.50	
1903-06-08	57.97	
1903-06-09	57.37	
1903-06-10	56.78	
1903-06-11	58.28	
1903-06-12	59.38	
1903-06-13	58.94	
1903-06-15	57.75	
1903-06-16	57.84	
1903-06-17	57.55	
1903-06-18	56.89	
1903-06-19	57.48	
1903-06-20	57.12	
1903-06-22	56.65	
1903-06-23	57.61	
1903-06-24	57.60	
1903-06-25	57.31	
1903-06-26	57.27	
1903-06-27	57.64	
1903-06-29	58.77	
1903-06-30	59.08	
1903-07-01	58.81	
1903-07-02	58.08	
1903-07-03	58.21	
1903-07-06	58.08	
1903-07-07	57.84	
1903-07-08	57.95	
1903-07-09	56.97	
1903-07-10	56.61	
1903-07-11	55.89	
1903-07-13	56.12	
1903-07-14	54.92	
1903-07-15	54.37	
1903-07-16	54.10	
1903-07-17	54.73	
1903-07-18	54.10	
1903-07-20	52.76	
1903-07-21	51.45	
1903-07-22	52.01	
1903-07-23	50.83	
1903-07-24	49.84	
1903-07-25	49.08	
1903-07-27	50.11	
1903-07-28	51.52	
1903-07-29	51.02	
1903-07-30	50.72	
1903-07-31	50.76	
1903-08-01	50.75	
1903-08-03	50.57	
1903-08-04	49.22	
1903-08-05	47.98	
1903-08-06	49.36	
1903-08-07	48.64	
1903-08-08	47.38	
1903-08-10	48.06	
1903-08-11	48.67	
1903-08-12	50.31	
1903-08-13	51.36	
1903-08-14	52.80	
1903-08-15	52.97	
1903-08-17	53.88	
1903-08-18	53.61	
1903-08-19	51.43	
1903-08-20	51.76	
1903-08-21	51.45	
1903-08-22	51.63	
1903-08-24	51.36	
1903-08-25	52.27	
1903-08-26	52.32	
1903-08-27	52.38	
1903-08-28	53.02	
1903-08-29	53.17	
1903-08-31	53.19	
1903-09-01	52.75	
1903-09-02	52.60	
1903-09-03	51.85	
1903-09-04	51.93	
1903-09-08	51.53	
1903-09-09	51.39	
1903-09-10	51.00	
1903-09-11	50.93	
1903-09-12	50.80	
1903-09-14	50.16	
1903-09-15	50.30	
1903-09-16	49.82	
1903-09-17	49.44	
1903-09-18	48.73	
1903-09-19	48.50	
1903-09-21	48.45	
1903-09-22	48.43	
1903-09-23	47.75	
1903-09-24	46.62	
1903-09-25	46.64	
1903-09-26	46.19	
1903-09-28	45.09	
1903-09-29	46.67	
1903-09-30	45.80	
1903-10-01	47.06	
1903-10-02	47.62	
1903-10-03	47.53	
1903-10-05	47.05	
1903-10-06	47.23	
1903-10-07	46.96	
1903-10-08	45.51	
1903-10-09	45.34	
1903-10-10	44.71	
1903-10-12	43.67	
1903-10-13	43.20	
1903-10-14	42.42	
1903-10-15	42.25	
1903-10-16	44.41	
1903-10-17	45.07	
1903-10-19	43.19	
1903-10-20	44.75	
1903-10-21	45.10	
1903-10-22	44.77	
1903-10-23	44.59	
1903-10-24	44.48	
1903-10-26	45.33	
1903-10-27	45.41	
1903-10-28	45.46	
1903-10-29	45.21	
1903-10-30	44.82	
1903-10-31	45.13	
1903-11-02	45.46	
1903-11-04	44.90	
1903-11-05	43.60	
1903-11-06	43.94	
1903-11-07	43.71	
1903-11-09	42.15	
1903-11-10	43.34	
1903-11-11	42.83	
1903-11-12	42.93	
1903-11-13	43.41	
1903-11-14	43.13	
1903-11-16	43.36	
1903-11-17	43.50	
1903-11-18	44.20	
1903-11-19	44.53	
1903-11-20	44.19	
1903-11-21	44.15	
1903-11-23	44.55	
1903-11-24	43.64	
1903-11-25	43.91	
1903-11-27	44.25	
1903-11-28	44.14	
1903-11-30	44.33	
1903-12-01	44.35	
1903-12-02	45.50	
1903-12-03	46.23	
1903-12-04	46.50	
1903-12-05	46.06	
1903-12-07	47.40	
1903-12-08	47.34	
1903-12-09	47.34	
1903-12-10	46.35	
1903-12-11	46.12	
1903-12-12	46.03	
1903-12-14	46.70	
1903-12-15	46.83	
1903-12-16	46.86	
1903-12-17	46.70	
1903-12-18	47.16	
1903-12-19	47.33	
1903-12-21	46.95	
1903-12-22	46.63	
1903-12-23	47.55	
1903-12-24	47.75	
1903-12-28	48.64	
1903-12-29	49.35	
1903-12-30	49.06	
1903-12-31	49.11	
1904-01-02	47.38	
1904-01-04	47.77	
1904-01-05	48.09	
1904-01-06	47.07	
1904-01-07	47.16	
1904-01-08	47.92	
1904-01-09	48.02	
1904-01-11	47.82	
1904-01-12	47.63	
1904-01-13	47.77	
1904-01-14	47.85	
1904-01-15	47.97	
1904-01-16	48.08	
1904-01-18	48.82	
1904-01-19	48.65	
1904-01-20	48.58	
1904-01-21	49.38	
1904-01-22	49.94	
1904-01-23	49.91	
1904-01-25	49.61	
1904-01-26	50.18	
1904-01-27	50.50	
1904-01-28	49.42	
1904-01-29	49.11	
1904-01-30	48.91	
1904-02-01	49.03	
1904-02-02	48.69	
1904-02-03	48.40	
1904-02-04	48.35	
1904-02-05	47.87	
1904-02-06	47.65	
1904-02-08	48.10	
1904-02-09	46.98	
1904-02-10	47.76	
1904-02-11	48.16	
1904-02-13	48.11	
1904-02-15	48.86	
1904-02-16	48.39	
1904-02-17	48.16	
1904-02-18	47.90	
1904-02-19	47.51	
1904-02-20	47.31	
1904-02-23	46.86	
1904-02-24	46.71	
1904-02-25	47.47	
1904-02-26	47.14	
1904-02-27	47.08	
1904-02-29	47.53	
1904-03-01	47.86	
1904-03-02	47.87	
1904-03-03	48.00	
1904-03-04	47.90	
1904-03-05	47.28	
1904-03-07	47.18	
1904-03-08	47.72	
1904-03-09	47.04	
1904-03-10	46.93	
1904-03-11	46.46	
1904-03-12	46.41	
1904-03-14	46.50	
1904-03-15	47.73	
1904-03-16	47.77	
1904-03-17	48.30	
